X,Y,OBJECTID,cdsCode,schoolID,district,name,addr,city,zip,openDate,charter,docType,socType,gsOffered,shrtName,priv
-117.197417819978,33.0986538721966,125,37737910105684,128,San Marcos Unified,San Elijo Middle,1600 Schoolhouse Way,San Marcos,92078,2004/08/16 00:00:00+00,N,Unified School District,Intermediate/Middle Schools (Public),6-8,San Elijo Mid,N
-117.144423499202,33.1452417060116,126,37737910105726,129,San Marcos Unified,Mission Hills High,1 Mission Hills Court,San Marcos,92069,2004/08/16 00:00:00+00,N,Unified School District,High Schools (Public),9-12,Mission Hills,N
-117.574805117622,33.3891665386343,127,37681146096515,130,Fallbrook Union Elementary,San Onofre Elementary,200 Pate Road,San Clemente,92672,1980/07/01 00:00:00+00,N,Elementary School District,Elementary Schools (Public),K-6,San Onofre,N
-117.224856435424,33.3870088109017,128,37681146116420,131,Fallbrook Union Elementary,William H. Frazier Elementary,1835 Gum Tree Lane,Fallbrook,92028,1999/09/07 00:00:00+00,N,Elementary School District,Elementary Schools (Public),K-6,Frazier,N
-117.234719309618,33.3786162003382,129,37681146038269,133,Fallbrook Union Elementary,La Paloma Elementary,300 Heald Lane,Fallbrook,92028,1980/07/01 00:00:00+00,N,Elementary School District,Elementary Schools (Public),K-6,La Paloma,N
-117.254993981407,33.3770289838546,130,37681146038285,134,Fallbrook Union Elementary,Fallbrook STEM Academy,405 West Fallbrook Street,Fallbrook,92028,1980/07/01 00:00:00+00,N,Elementary School District,Elementary Schools (Public),K-6,Fallbrook STEM,N
-117.216483625973,33.3705038651851,131,37681146109524,135,Fallbrook Union Elementary,Live Oak Elementary,1978 Reche Road,Fallbrook,92028,1990/08/10 00:00:00+00,N,Elementary School District,Elementary Schools (Public),K-6,Live Oak,N
-117.222549218236,33.3677845191587,132,37681146038277,136,Fallbrook Union Elementary,James E. Potter Intermediate,1743 Reche Road,Fallbrook,92028,1980/07/01 00:00:00+00,N,Elementary School District,Intermediate/Middle Schools (Public),7-8,Potter,N
-117.236357231213,33.3515820128979,133,37681223730967,137,Fallbrook Union High,Oasis High (Alternative),2208 South Stage Coach Lane,Fallbrook,92028,1994/09/01 00:00:00+00,N,High School District,Alternative Schools of Choice,9-12,Oasis,N
-117.23797647839,33.3477482874245,134,37681223732195,138,Fallbrook Union High,Ivy High (Continuation),1056 Winterhaven Road,Fallbrook,92028,1980/07/01 00:00:00+00,N,High School District,Continuation High Schools,9-12,Ivy,N
-117.240722018256,33.3488436811585,135,37681223732179,139,Fallbrook Union High,Fallbrook High,2400 South Stage Coach Lane,Fallbrook,92028,1980/07/01 00:00:00+00,N,High School District,High Schools (Public),9-12,Fallbrook,N
-117.304898306317,33.3251578147791,136,37681146038301,140,Fallbrook Union Elementary,Mary Fay Pendleton Elementary,110 Marine Drive,Oceanside,92054,1980/07/01 00:00:00+00,N,Elementary School District,Elementary Schools (Public),K-8,Pendleton,N
-117.001220771193,33.3153822234551,137,37756146038962,141,Valley Center-Pauma Unified,Pauma Elementary,33158 Cole Grade Road,Pauma Valley,92061,2000/07/01 00:00:00+00,N,Unified School District,Elementary Schools (Public),K-8,Pauma,N
-117.024619410383,33.2803858993561,138,37756143731114,142,Valley Center-Pauma Unified,Valley Center High,31322 Cole Grade Road,Valley Center,92082,2000/07/01 00:00:00+00,N,Unified School District,High Schools (Public),9-12,Valley Center,N
-117.020831394914,33.2365159835198,139,37756143731601,143,Valley Center-Pauma Unified,Valley Center Prep,28751-U Cole Grade Road,Valley Center,92082,2002/09/03 00:00:00+00,N,Unified School District,Alternative Schools of Choice,K-12,Valley Center Prep,N
-117.027527628882,33.2816709594272,140,37756143731312,144,Valley Center-Pauma Unified,Oak Glen High,14172 West Oak Glen Road,Valley Center,92082,2000/09/05 00:00:00+00,N,Unified School District,Continuation High Schools,9-12,Oak Glen,N
-116.642518843515,33.2736749443428,141,37754166040661,145,Warner Unified,Warner Elementary,30951 Highway 79,Warner Springs,92086,1980/07/01 00:00:00+00,N,Unified School District,Elementary Schools (Public),K-6,Warner Elem,N
-116.642518843515,33.2736749443428,142,37754163730975,146,Warner Unified,Warner Junior/Senior High,30951 Highway 79,Warner Springs,92086,1995/07/01 00:00:00+00,N,Unified School District,High Schools (Public),7-12,Warner,N
-116.382907432363,33.2649785360778,143,37679833730447,147,Borrego Springs Unified,Borrego Springs High,2281 Diegueno Road,Borrego Springs,92004,1980/07/01 00:00:00+00,N,Unified School District,High Schools (Public),9-12,Borrego Springs High,N
-117.166451919851,32.7240450050678,144,37683386040265,148,San Diego Unified,Washington Elementary,1789 State Street,San Diego,92101,1980/07/01 00:00:00+00,N,Unified School District,Elementary Schools (Public),K-5,Washington,N
-117.112076804147,32.7242247019139,145,37683386040117,149,San Diego Unified,Rowan Elementary,1755 Rowan Street,San Diego,92105,1980/07/01 00:00:00+00,N,Unified School District,Elementary Schools (Public),K-5,Rowan,N
-117.092401692411,32.7237882684594,146,37683386040273,150,San Diego Unified,Webster Elementary,4801 Elm Street,San Diego,92102,1980/07/01 00:00:00+00,N,Unified School District,Elementary Schools (Public),K-6,Webster,N
-117.046435420244,32.7239065715691,147,37682056038657,151,Lemon Grove,San Altos Elementary,1750 Madera Street,Lemon Grove,91945,1980/07/01 00:00:00+00,N,Elementary School District,Elementary Schools (Public),P-6,San Altos,N
-117.032766618664,32.7223572930354,148,37682056038624,152,Lemon Grove,Monterey Heights Elementary,7550 Canton Drive,Lemon Grove,91945,1980/07/01 00:00:00+00,N,Elementary School District,Elementary Schools (Public),P-6,Monterey Heights,N
-116.862505555131,32.7235086589952,149,37681556097182,153,Jamul-Dulzura Union Elementary,Oak Grove Middle,14344 Olive Vista Drive,Jamul,91935,1980/07/01 00:00:00+00,N,Elementary School District,Intermediate/Middle Schools (Public),6-8,Oak Grove,N
-116.856173747742,32.7289505415566,150,37681556117303,154,Jamul-Dulzura Union Elementary,Greater San Diego Academy,14545 Lyons Valley Road,Jamul,91935,1999/08/30 00:00:00+00,Y,Elementary School District,K-12 Schools (Public),K-12,Greater SD Academy,N
-117.015644521002,32.7240396249693,151,37681303734761,155,Grossmont Union High,Mount Miguel High,8585 Blossom Lane,Spring Valley,91977,1980/07/01 00:00:00+00,N,High School District,High Schools (Public),9-12,Mt Miguel,N
-117.01709919766,32.7188728290825,152,37681976038400,156,La Mesa-Spring Valley,Avondale Elementary,8401 Stansbury Street,Spring Valley,91977,1980/07/01 00:00:00+00,N,Elementary School District,Elementary Schools (Public),K-6,Avondale,N
-117.089153499648,32.7172836094858,153,37683380117325,157,San Diego Unified,Millennial Tech Middle,1110 Carolina Lane,San Diego,92102,2008/09/01 00:00:00+00,N,Unified School District,Intermediate/Middle Schools (Public),6-8,Millennial,N
-117.097748641859,32.710838244843,154,37683386039382,158,San Diego Unified,Chollas/Mead Elementary,401 North 45th Street,San Diego,92102,1980/07/01 00:00:00+00,N,Unified School District,Elementary Schools (Public),K-5,Chollas/Mead,N
-117.002093478624,32.7107399751092,155,37681976038467,159,La Mesa-Spring Valley,Kempton Street Literacy Academy,740 Kempton Street,Spring Valley,91977,1980/07/01 00:00:00+00,N,Elementary School District,Elementary Schools (Public),K-3,Kempton St,N
-117.127091286231,32.7095057104276,156,37683380109033,160,San Diego Unified,King-Chavez Arts and Athletics Academy,415 31st Street,San Diego,92102,2005/09/06 00:00:00+00,Y,Unified School District,Elementary Schools (Public),3-5,King-Chavez Arts,N
-117.143608879218,32.7086750909689,157,37683386040158,161,San Diego Unified,Sherman Elementary,301 22nd Street,San Diego,92102,2008/09/01 00:00:00+00,N,Unified School District,Elementary Schools (Public),K-5,Sherman,N
-117.132495797814,32.710043743885,158,37683386114292,162,San Diego Unified,Kimbrough Elementary,321 Hoitt Street,San Diego,92102,1997/09/03 00:00:00+00,N,Unified School District,Elementary Schools (Public),K-5,Kimbrough,N
-116.992859366425,32.7064096713316,159,37681976038509,163,La Mesa-Spring Valley,La Presa Elementary,519 La Presa Street,Spring Valley,91977,1980/07/01 00:00:00+00,N,Elementary School District,Elementary Schools (Public),K-6,La Presa Elem,N
-117.015631427103,32.7047956094173,160,37681976038566,164,La Mesa-Spring Valley,Rancho Elementary,8845 Noeline Avenue,Spring Valley,91977,1980/07/01 00:00:00+00,N,Elementary School District,Elementary Schools (Public),K-6,Rancho,N
-117.065032865657,32.7020192462364,161,37683386061964,165,San Diego Unified,The O'Farrell Charter,6130 Skyline Drive,San Diego,92114,1980/07/01 00:00:00+00,Y,Unified School District,K-12 Schools (Public),K-12,O'Farrell,N
-117.071455299491,32.7017529035933,162,37683386040257,166,San Diego Unified,Valencia Park Elementary,5880 Skyline Drive,San Diego,92114,1980/07/01 00:00:00+00,N,Unified School District,Elementary Schools (Public),K-5,Valencia Park,N
-117.148437803628,32.7007495530479,163,37683386039929,167,San Diego Unified,Perkins K-8,1770 Main Street,San Diego,92113,1980/07/01 00:00:00+00,N,Unified School District,Elementary Schools (Public),K-8,Perkins,N
-117.135512564105,32.6977910284025,164,37683386119598,168,San Diego Unified,King-Chavez Academy of Excellence,2716 Marcy Avenue,San Diego,92113,2001/09/04 00:00:00+00,Y,Unified School District,Elementary Schools (Public),K-8,King-Chavez Excel,N
-117.048139154028,32.7008998443154,165,37683383734654,170,San Diego Unified,Morse High,6905 Skyline Drive,San Diego,92114,1980/07/01 00:00:00+00,N,Unified School District,High Schools (Public),9-12,Morse,N
-117.069253545808,32.6959451732551,166,37683386112478,171,San Diego Unified,Nye Elementary,981 Valencia Parkway,San Diego,92114,1994/09/07 00:00:00+00,N,Unified School District,Elementary Schools (Public),K-5,Nye,N
-117.17954821852,32.6941901995916,167,37680316059570,172,Coronado Unified,Coronado Middle,550 F Avenue,Coronado,92118,1980/07/01 00:00:00+00,N,Unified School District,Intermediate/Middle Schools (Public),6-8,Coronado Mid,N
-117.178066801579,32.6919685647561,168,37680313731478,173,Coronado Unified,Coronado High,650 D Avenue,Coronado,92118,1980/07/01 00:00:00+00,N,Unified School District,High Schools (Public),9-12,Coronado,N
-117.108469919587,32.6917718808036,169,37683386114300,174,San Diego Unified,Chavez Elementary,1404 South 40th Street,San Diego,92105,1997/09/03 00:00:00+00,N,Unified School District,Elementary Schools (Public),K-5,Chavez Elem,N
-117.050110984903,32.6893817166022,170,37683386106173,175,San Diego Unified,Bethune K-8,6835 Benjamin Holt Road,San Diego,92114,1980/07/01 00:00:00+00,N,Unified School District,Elementary Schools (Public),K-8,Bethune,N
-117.038470514556,32.687733393298,171,37683386059588,176,San Diego Unified,Bell Middle,620 Briarwood Road,San Diego,92139,1980/07/01 00:00:00+00,N,Unified School District,Intermediate/Middle Schools (Public),6-8,Bell,N
-117.090434583066,32.6873400571309,172,37682216108559,177,National Elementary,Rancho de la Nacion,1830 East Division Street,National City,91950,1980/07/01 00:00:00+00,N,Elementary School District,Elementary Schools (Public),K-6,Rancho de la Nacion,N
-117.106995654617,32.676541199932,173,37682210101360,178,National Elementary,Integrity Charter,701 National City Boulevard,National City,91950,2003/09/02 00:00:00+00,Y,Elementary School District,Elementary Schools (Public),K-8,Integrity Charter,N
-117.089217170287,32.6880988408934,174,37682216038749,179,National Elementary,El Toyon Elementary,2000 East Division Street,National City,91950,1980/07/01 00:00:00+00,N,Elementary School District,Elementary Schools (Public),K-6,El Toyon,N
-117.108293137766,32.6872782955495,175,37683386039168,180,San Diego Unified,Balboa Elementary,1844 South 40th Street,San Diego,92113,1980/07/01 00:00:00+00,N,Unified School District,Elementary Schools (Public),K-5,Balboa,N
-117.07359794591,32.6860720111665,176,37682216038764,181,National Elementary,Ira Harbison,3235 East Eighth Street,National City,91950,1980/07/01 00:00:00+00,N,Elementary School District,Elementary Schools (Public),K-6,Harbison,N
-117.059203203146,32.6856206206537,177,37683386040067,182,San Diego Unified,Perry Elementary,6290 Oriskany Road,San Diego,92139,1980/07/01 00:00:00+00,N,Unified School District,Elementary Schools (Public),K-5,Perry,N
-117.037477528658,32.6807384226032,178,37683386106199,183,San Diego Unified,Zamorano Elementary,2655 Casey Street,San Diego,92139,1980/07/01 00:00:00+00,N,Unified School District,Elementary Schools (Public),K-5,Zamorano,N
-116.960070665285,32.7505506495274,179,37679916069082,184,Cajon Valley Union,Avocado Elementary,3845 Avocado School Road,La Mesa,91941,1980/07/01 00:00:00+00,N,Elementary School District,Elementary Schools (Public),K-5,Avocado,N
-117.23119114219,32.747988989944,180,37683386059596,186,San Diego Unified,Correia Middle,4302 Valeta Street,San Diego,92107,1980/07/01 00:00:00+00,N,Unified School District,Intermediate/Middle Schools (Public),7-8,Correia,N
-116.932283750695,32.7486050098193,181,37679916112890,187,Cajon Valley Union,Hillsdale Middle,1301 Brabham Street,El Cajon,92019,1995/08/28 00:00:00+00,N,Elementary School District,Intermediate/Middle Schools (Public),6-8,Hillsdale Mid,N
-117.097090871309,32.746542357121,182,37683386114375,188,San Diego Unified,Rosa Parks Elementary,4510 Landis Street,San Diego,92105,1997/09/03 00:00:00+00,N,Unified School District,Elementary Schools (Public),K-5,Parks,N
-116.972469400481,32.7469289584322,183,37681976038434,189,La Mesa-Spring Valley,Casa de Oro Elementary,10227 Ramona Drive,Spring Valley,91977,1980/07/01 00:00:00+00,N,Elementary School District,Elementary Schools (Public),K-6,Casa de Oro,N
-117.247010654979,32.7450501958015,184,37683386040034,190,San Diego Unified,Ocean Beach Elementary,4741 Santa Monica Avenue,San Diego,92107,1980/07/01 00:00:00+00,N,Unified School District,Elementary Schools (Public),K-4,Ocean Beach,N
-117.100140971595,32.7407097527035,185,37683386114060,191,San Diego Unified,Clark Middle,4388 Thorn Street,San Diego,92105,1997/09/03 00:00:00+00,N,Unified School District,Intermediate/Middle Schools (Public),6-8,Clark,N
-117.028522192781,32.7388348126973,186,37682056038608,192,Lemon Grove,Lemon Grove Academy for the Sciences and Humanities,7866 Lincoln Street,Lemon Grove,91945,1980/07/01 00:00:00+00,N,Elementary School District,Intermediate/Middle Schools (Public),7-8,Lemon Grove Academy,N
-117.166836391447,32.7913016146441,187,37683386119168,193,San Diego Unified,San Diego Cooperative Charter,7260 Linda Vista Road,San Diego,92111,2002/09/03 00:00:00+00,Y,Unified School District,Elementary Schools (Public),K-8,San Diego Coop,N
-117.148118513991,32.7404001769346,188,37683386059703,194,San Diego Unified,Roosevelt International Middle,3366 Park Boulevard,San Diego,92103,1980/07/01 00:00:00+00,N,Unified School District,Intermediate/Middle Schools (Public),6-8,Roosevelt Int Mid,N
-117.121769399422,32.7367655269244,189,37683386039978,195,San Diego Unified,McKinley Elementary,3045 Felton Street,San Diego,92104,1980/07/01 00:00:00+00,N,Unified School District,Elementary Schools (Public),K-5,McKinley,N
-116.981062932566,32.7374087839468,190,37681976038459,196,La Mesa-Spring Valley,Highlands Elementary,3131 South Barcelona Street,Spring Valley,91977,1980/07/01 00:00:00+00,N,Elementary School District,Elementary Schools (Public),K-6,Highlands,N
-116.967582557711,32.7361633403253,191,37681976098446,197,La Mesa-Spring Valley,Loma Elementary,10355 Loma Lane,Spring Valley,91978,1980/07/01 00:00:00+00,N,Elementary School District,Elementary Schools (Public),K-6,Loma,N
-116.973321431362,32.7372798613136,192,37681303734548,198,Grossmont Union High,Monte Vista High,3230 Sweetwater Springs Boulevard,Spring Valley,91977,1980/07/01 00:00:00+00,N,High School District,High Schools (Public),9-12,Monte Vista,N
-117.217831737321,32.7353864080602,193,37683380101204,199,San Diego Unified,High Tech Middle,2359 Truxtun Road,San Diego,92106,2003/09/02 00:00:00+00,Y,Unified School District,Intermediate/Middle Schools (Public),6-8,HTM,N
-117.217570271562,32.7348229492284,194,37683383731247,200,San Diego Unified,High Tech High,2861 Womble Road,San Diego,92106,2000/09/01 00:00:00+00,Y,Unified School District,High Schools (Public),9-12,HTH,N
-117.046352465445,32.7348630034413,195,37682056038665,201,Lemon Grove,San Miguel Elementary,7059 San Miguel Avenue,Lemon Grove,91945,1980/07/01 00:00:00+00,N,Elementary School District,Elementary Schools (Public),P-6,San Miguel,N
-117.233774751751,32.7333949767526,196,37683386059604,202,San Diego Unified,Dana,1775 Chatsworth Boulevard,San Diego,92107,1998/08/31 00:00:00+00,N,Unified School District,Intermediate/Middle Schools (Public),5-6,Dana,N
